Tid;Lufttemperatur(°C)
2017-01-23 16:45;     1,300
2017-01-23 17:00;     1,000
2017-01-23 17:15;     1,100
2017-01-23 17:30;     1,600
2017-01-23 17:45;     1,100
2017-01-23 18:00;     1,000
2017-01-23 18:15;     0,900
2017-01-23 18:30;     1,000
2017-01-23 18:45;     1,800
2017-01-23 19:00;     1,600
2017-01-23 19:15;     0,800
2017-01-23 19:30;    -0,100
2017-01-23 19:45;    -0,100
2017-01-23 20:00;    -0,100
2017-01-23 20:15;    -0,300
2017-01-23 20:30;    -0,600
2017-01-23 20:45;    -1,000
2017-01-23 21:00;    -1,500
2017-01-23 21:15;    -0,500
2017-01-23 21:30;     0,100
2017-01-23 21:45;     0,500
2017-01-23 22:00;     0,800
2017-01-23 22:15;     0,300
2017-01-23 22:30;     0,200
2017-01-23 22:45;    -0,000
2017-01-23 23:00;    -0,100
2017-01-23 23:15;    -0,200
2017-01-23 23:30;    -0,400
2017-01-23 23:45;    -0,400
2017-01-24 00:00;    -0,000
2017-01-24 00:15;     0,300
2017-01-24 00:30;    -0,100
2017-01-24 00:45;    -0,200
2017-01-24 01:00;    -0,000
2017-01-24 01:15;    -0,400
2017-01-24 01:30;    -0,500
2017-01-24 01:45;    -0,200
2017-01-24 02:00;     0,400
2017-01-24 02:15;    -0,400
2017-01-24 02:30;    -0,200
2017-01-24 02:45;    -0,400
2017-01-24 03:00;    -0,200
2017-01-24 03:15;    -0,300
2017-01-24 03:30;    -0,400
2017-01-24 03:45;    -0,400
2017-01-24 04:00;    -0,500
2017-01-24 04:15;    -0,500
2017-01-24 04:30;    -0,400
2017-01-24 04:45;    -0,300
2017-01-24 05:00;    -0,200
2017-01-24 05:15;    -0,300
2017-01-24 05:30;    -0,200
2017-01-24 05:45;    -0,200
2017-01-24 06:00;    -0,300
2017-01-24 06:15;    -0,500
2017-01-24 06:30;    -0,700
2017-01-24 06:45;    -0,800
2017-01-24 07:00;    -0,700
2017-01-24 07:15;    -1,400
2017-01-24 07:30;    -1,400
2017-01-24 07:45;    -2,500
2017-01-24 08:00;    -2,200
2017-01-24 08:15;    -1,700
2017-01-24 08:30;    -2,500
2017-01-24 08:45;    -2,100
2017-01-24 09:00;    -1,200
2017-01-24 09:15;    -1,500
2017-01-24 09:30;    -1,600
2017-01-24 09:45;    -1,300
2017-01-24 10:00;    -1,400
2017-01-24 10:15;    -0,500
2017-01-24 10:30;    -1,000
2017-01-24 10:45;    -1,200
2017-01-24 11:00;    -0,900
2017-01-24 11:15;    -0,400
2017-01-24 11:30;    -0,600
2017-01-24 11:45;    -0,900
2017-01-24 12:00;    -0,300
2017-01-24 12:15;    -0,200
2017-01-24 12:30;     0,800
2017-01-24 12:45;     0,900
2017-01-24 13:00;     0,200
2017-01-24 13:15;     0,400
2017-01-24 13:30;     0,400
2017-01-24 13:45;     0,900
2017-01-24 14:00;     1,100
2017-01-24 14:15;     0,900
2017-01-24 14:30;     0,900
2017-01-24 14:45;     1,300
2017-01-24 15:00;     1,500
2017-01-24 15:15;     1,100
2017-01-24 15:30;     1,100
2017-01-24 15:45;     1,000
2017-01-24 16:00;     0,700
2017-01-24 16:15;     0,800
2017-01-24 16:30;     0,600
2017-01-24 16:45;     0,300
2017-01-24 17:00;     0,200
2017-01-24 17:15;     0,200
2017-01-24 17:30;     0,100
2017-01-24 17:45;     0,000
2017-01-24 18:00;     0,200
2017-01-24 18:15;     0,100
2017-01-24 18:30;    -0,100
2017-01-24 18:45;    -0,100
2017-01-24 19:00;    -0,100
2017-01-24 19:15;    -0,100
2017-01-24 19:30;    -0,200
2017-01-24 19:45;    -0,200
2017-01-24 20:00;    -0,100
2017-01-24 20:15;    -0,100
2017-01-24 20:30;    -0,100
2017-01-24 20:45;     0,100
2017-01-24 21:00;     0,000
2017-01-24 21:15;     0,000
2017-01-24 21:30;     0,100
2017-01-24 21:45;     0,100
2017-01-24 22:00;     0,100
2017-01-24 22:15;     0,000
2017-01-24 22:30;     0,000
2017-01-24 22:45;     0,000
2017-01-24 23:00;     0,000
2017-01-24 23:15;     0,100
2017-01-24 23:30;     0,100
2017-01-24 23:45;     0,100
2017-01-25 00:00;     0,100
2017-01-25 00:15;     0,100
2017-01-25 00:30;     0,200
2017-01-25 00:45;     0,200
2017-01-25 01:00;     0,200
2017-01-25 01:15;     0,300
2017-01-25 01:30;     0,100
2017-01-25 01:45;     0,100
2017-01-25 02:00;     0,500
2017-01-25 02:15;     0,400
2017-01-25 02:30;     0,400
2017-01-25 02:45;     0,300
2017-01-25 03:00;     0,300
2017-01-25 03:15;     0,300
2017-01-25 03:30;     0,400
2017-01-25 03:45;     0,400
2017-01-25 04:00;     0,500
2017-01-25 04:15;     0,800
2017-01-25 04:30;     1,000
2017-01-25 04:45;     0,600
2017-01-25 05:00;     0,600
2017-01-25 05:15;     1,000
2017-01-25 05:30;     1,400
2017-01-25 05:45;     1,900
2017-01-25 06:00;     1,000
2017-01-25 06:15;     1,400
2017-01-25 06:30;     1,300
2017-01-25 06:45;     1,900
2017-01-25 07:00;     1,300
2017-01-25 07:15;     1,500
2017-01-25 07:30;     1,300
2017-01-25 07:45;     1,900
2017-01-25 08:00;     2,300
2017-01-25 08:15;     2,300
2017-01-25 08:30;     1,400
2017-01-25 08:45;     2,300
2017-01-25 09:00;     3,800
2017-01-25 09:15;     3,700
2017-01-25 09:30;     5,900
2017-01-25 09:45;     5,500
2017-01-25 10:00;     5,000
2017-01-25 10:15;     5,300
2017-01-25 10:30;     5,400
2017-01-25 10:45;     4,100
2017-01-25 11:00;     5,100
2017-01-25 11:15;     5,300
2017-01-25 11:30;     5,300
2017-01-25 11:45;     5,600
2017-01-25 12:00;     6,700
2017-01-25 12:15;     6,200
2017-01-25 12:30;     6,200
2017-01-25 12:45;     6,100
2017-01-25 13:00;     5,800
2017-01-25 13:15;     5,800
2017-01-25 13:30;     5,300
2017-01-25 13:45;     4,700
2017-01-25 14:00;     4,600
2017-01-25 14:15;     5,100
2017-01-25 14:30;     5,900
2017-01-25 14:45;     7,800
2017-01-25 15:00;     7,400
2017-01-25 15:15;     7,700
2017-01-25 15:30;     7,200
2017-01-25 15:45;     7,800
2017-01-25 16:00;     7,500
2017-01-25 16:15;     7,300
2017-01-25 16:30;     8,000
2017-01-25 16:45;     8,000
2017-01-25 17:00;     7,400
2017-01-25 17:15;     8,100
2017-01-25 17:30;     8,300
2017-01-25 17:45;     8,000
2017-01-25 18:00;     6,900
2017-01-25 18:15;     7,700
2017-01-25 18:30;     6,900
2017-01-25 18:45;     7,300
2017-01-25 19:00;     7,100
2017-01-25 19:15;     7,600
2017-01-25 19:30;     7,900
2017-01-25 19:45;     8,200
2017-01-25 20:00;     7,500
2017-01-25 20:15;     7,300
2017-01-25 20:30;     5,800
2017-01-25 20:45;     5,600
2017-01-25 21:00;     6,100
2017-01-25 21:15;     5,200
2017-01-25 21:30;     4,600
2017-01-25 21:45;     4,600
2017-01-25 22:00;     6,000
2017-01-25 22:15;     5,800
2017-01-25 22:30;     4,700
2017-01-25 22:45;     5,000
2017-01-25 23:00;     5,800
2017-01-25 23:15;     5,800
2017-01-25 23:30;     5,700
2017-01-25 23:45;     5,700
2017-01-26 00:00;     5,300
2017-01-26 00:15;     5,800
2017-01-26 00:30;     5,600
2017-01-26 00:45;     5,700
2017-01-26 01:00;     5,300
2017-01-26 01:15;     5,200
2017-01-26 01:30;     5,100
2017-01-26 01:45;     5,700
2017-01-26 02:00;     6,800
2017-01-26 02:15;     6,500
2017-01-26 02:30;     5,400
2017-01-26 02:45;     4,700
2017-01-26 03:00;     4,100
2017-01-26 03:15;     3,900
2017-01-26 03:30;     3,800
2017-01-26 03:45;     3,000
2017-01-26 04:00;     3,900
2017-01-26 04:15;     3,700
2017-01-26 04:30;     3,200
2017-01-26 04:45;     2,600
2017-01-26 05:00;     2,700
2017-01-26 05:15;     2,100
2017-01-26 05:30;     1,900
2017-01-26 05:45;     1,800
2017-01-26 06:00;     2,500
2017-01-26 06:15;     2,900
2017-01-26 06:30;     3,100
2017-01-26 06:45;     1,900
2017-01-26 07:00;     1,700
2017-01-26 07:15;     2,000
2017-01-26 07:30;     2,600
2017-01-26 07:45;     2,200
2017-01-26 08:00;     1,500
2017-01-26 08:15;     1,300
2017-01-26 08:30;     1,000
2017-01-26 08:45;    -0,100
2017-01-26 09:00;    -0,400
2017-01-26 09:15;     0,400
2017-01-26 09:30;    -0,400
2017-01-26 09:45;    -0,600
2017-01-26 10:00;    -0,100
2017-01-26 10:15;    -0,800
2017-01-26 10:30;    -1,300
2017-01-26 10:45;    -0,400
2017-01-26 11:00;     0,000
2017-01-26 11:15;     1,000
2017-01-26 11:30;     0,600
2017-01-26 11:45;     1,200
2017-01-26 12:00;     1,800
2017-01-26 12:15;     1,500
2017-01-26 12:30;     2,400
2017-01-26 12:45;     1,400
2017-01-26 13:00;     2,300
2017-01-26 13:15;     1,500
2017-01-26 13:30;    -0,400
2017-01-26 13:45;     0,600
2017-01-26 14:00;    -0,600
2017-01-26 14:15;    -0,300
2017-01-26 14:30;     1,000
2017-01-26 14:45;    -0,300
2017-01-26 15:00;    -0,900
2017-01-26 15:15;     0,600
2017-01-26 15:30;    -0,300
2017-01-26 15:45;    -1,400
2017-01-26 16:00;    -1,500
2017-01-26 16:15;    -0,600
2017-01-26 16:30;    -1,800
2017-01-26 16:45;    -2,100
2017-01-26 17:00;    -3,100
2017-01-26 17:15;    -2,500
2017-01-26 17:30;    -2,600
2017-01-26 17:45;    -3,300
2017-01-26 18:00;    -2,800
2017-01-26 18:15;    -4,100
2017-01-26 18:30;    -3,300
2017-01-26 18:45;    -3,500
2017-01-26 19:00;    -2,900
2017-01-26 19:15;    -3,000
2017-01-26 19:30;    -3,600
2017-01-26 19:45;    -4,000
2017-01-26 20:00;    -3,700
2017-01-26 20:15;    -3,700
2017-01-26 20:30;    -3,200
2017-01-26 20:45;    -4,400
2017-01-26 21:00;    -3,700
2017-01-26 21:15;    -4,600
2017-01-26 21:30;    -3,400
2017-01-26 21:45;    -4,400
2017-01-26 22:00;    -4,700
2017-01-26 22:15;    -4,700
2017-01-26 22:30;    -4,100
2017-01-26 22:45;    -4,600
2017-01-26 23:00;    -4,800
2017-01-26 23:15;    -4,800
2017-01-26 23:30;    -4,800
2017-01-26 23:45;    -4,600
2017-01-27 00:00;    -3,700
2017-01-27 00:15;    -4,900
2017-01-27 00:30;    -5,000
2017-01-27 00:45;    -4,200
2017-01-27 01:00;    -4,900
2017-01-27 01:15;    -5,100
2017-01-27 01:30;    -3,800
2017-01-27 01:45;    -3,000
2017-01-27 02:00;    -3,600
2017-01-27 02:15;    -4,800
2017-01-27 02:30;    -4,500
2017-01-27 02:45;    -4,100
2017-01-27 03:00;    -4,100
2017-01-27 03:15;    -4,800
2017-01-27 03:30;    -4,700
2017-01-27 03:45;    -4,600
2017-01-27 04:00;    -4,800
2017-01-27 04:15;    -4,600
2017-01-27 04:30;    -4,100
2017-01-27 04:45;    -4,600
2017-01-27 05:00;    -4,700
2017-01-27 05:15;    -2,800
2017-01-27 05:30;    -4,400
2017-01-27 05:45;    -4,500
2017-01-27 06:00;    -4,800
2017-01-27 06:15;    -3,700
2017-01-27 06:30;    -3,900
2017-01-27 06:45;    -4,100
2017-01-27 07:00;    -4,300
2017-01-27 07:15;    -4,700
2017-01-27 07:30;    -3,900
2017-01-27 07:45;    -4,600
2017-01-27 08:00;    -3,400
2017-01-27 08:15;    -4,700
2017-01-27 08:30;    -4,900
2017-01-27 08:45;    -4,700
2017-01-27 09:00;    -2,400
2017-01-27 09:15;    -4,200
2017-01-27 09:30;    -4,200
2017-01-27 09:45;    -3,700
2017-01-27 10:00;    -3,700
2017-01-27 10:15;    -2,900
2017-01-27 10:30;    -3,400
2017-01-27 10:45;    -1,500
2017-01-27 11:00;     0,000
2017-01-27 11:15;     2,000
2017-01-27 11:30;    -0,500
2017-01-27 11:45;    -0,400
2017-01-27 12:00;     2,900
2017-01-27 12:15;     2,400
2017-01-27 12:30;     1,700
2017-01-27 12:45;     1,800
2017-01-27 13:00;     3,200
2017-01-27 13:15;     3,400
2017-01-27 13:30;     3,500
2017-01-27 13:45;     0,800
2017-01-27 14:00;     0,500
2017-01-27 14:15;     0,100
2017-01-27 14:30;     2,200
2017-01-27 14:45;     0,200
2017-01-27 15:00;    -0,200
2017-01-27 15:15;     0,300
2017-01-27 15:30;    -0,100
2017-01-27 15:45;     0,800
2017-01-27 16:00;     0,300
2017-01-27 16:15;    -1,500
2017-01-27 16:30;     0,100
2017-01-27 16:45;     0,600
2017-01-27 17:00;     0,500
2017-01-27 17:15;    -1,000
2017-01-27 17:30;    -0,800
2017-01-27 17:45;    -1,200
2017-01-27 18:00;    -1,700
2017-01-27 18:15;     1,600
2017-01-27 18:30;     0,100
2017-01-27 18:45;     1,000
2017-01-27 19:00;    -0,600
2017-01-27 19:15;    -1,200
2017-01-27 19:30;     0,500
2017-01-27 19:45;     1,000
2017-01-27 20:00;     1,900
2017-01-27 20:15;     0,900
2017-01-27 20:30;     2,200
2017-01-27 20:45;     3,400
2017-01-27 21:00;     1,500
2017-01-27 21:15;     1,700
2017-01-27 21:30;     2,200
2017-01-27 21:45;     0,300
2017-01-27 22:00;     1,500
2017-01-27 22:15;     2,000
2017-01-27 22:30;     1,700
2017-01-27 22:45;     0,300
2017-01-27 23:00;    -0,300
2017-01-27 23:15;    -1,600
2017-01-27 23:30;    -0,900
2017-01-27 23:45;    -1,300
2017-01-28 00:00;    -1,200
2017-01-28 00:15;     0,300
2017-01-28 00:30;     1,000
2017-01-28 00:45;     1,700
2017-01-28 01:00;     2,400
2017-01-28 01:15;     2,200
2017-01-28 01:30;     1,500
2017-01-28 01:45;     1,300
2017-01-28 02:00;     1,300
2017-01-28 02:15;     1,700
2017-01-28 02:30;     1,400
2017-01-28 02:45;     1,500
2017-01-28 03:00;     1,200
2017-01-28 03:15;     1,200
2017-01-28 03:30;     0,700
2017-01-28 03:45;     0,800
2017-01-28 04:00;     0,700
2017-01-28 04:15;     0,900
2017-01-28 04:30;     0,600
2017-01-28 04:45;     0,000
2017-01-28 05:00;     0,500
2017-01-28 05:15;     0,500
2017-01-28 05:30;     1,000
2017-01-28 05:45;     0,500
2017-01-28 06:00;     0,700
2017-01-28 06:15;     0,400
2017-01-28 06:30;    -0,500
2017-01-28 06:45;    -0,400
2017-01-28 07:00;    -0,900
2017-01-28 07:15;    -0,100
2017-01-28 07:30;     0,300
2017-01-28 07:45;     0,300
2017-01-28 08:00;    -0,400
2017-01-28 08:15;    -1,300
2017-01-28 08:30;    -1,700
2017-01-28 08:45;    -2,000
2017-01-28 09:00;    -1,800
2017-01-28 09:15;    -2,200
2017-01-28 09:30;    -2,200
2017-01-28 09:45;    -2,200
2017-01-28 10:00;    -1,600
2017-01-28 10:15;    -0,800
2017-01-28 10:30;    -0,400
2017-01-28 10:45;    -1,100
2017-01-28 11:00;    -0,900
2017-01-28 11:15;    -0,700
2017-01-28 11:30;    -0,500
2017-01-28 11:45;    -0,300
2017-01-28 12:00;    -0,300
2017-01-28 12:15;    -0,600
2017-01-28 12:30;    -0,200
2017-01-28 12:45;     0,000
2017-01-28 13:00;     0,600
2017-01-28 13:15;     0,500
2017-01-28 13:30;     1,400
2017-01-28 13:45;     1,100
2017-01-28 14:00;     0,900
2017-01-28 14:15;     0,800
2017-01-28 14:30;     0,700
2017-01-28 14:45;     0,400
2017-01-28 15:00;    -0,000
2017-01-28 15:15;    -0,100
2017-01-28 15:30;    -0,300
2017-01-28 15:45;    -0,200
2017-01-28 16:00;    -0,300
2017-01-28 16:15;    -0,400
2017-01-28 16:30;    -0,500
2017-01-28 16:45;    -0,600
2017-01-28 17:00;    -0,600
2017-01-28 17:15;    -0,600
2017-01-28 17:30;    -0,600
2017-01-28 17:45;    -0,400
2017-01-28 18:00;    -0,200
2017-01-28 18:15;    -0,200
2017-01-28 18:30;    -0,400
2017-01-28 18:45;    -0,400
2017-01-28 19:00;    -0,400
2017-01-28 19:15;    -0,300
2017-01-28 19:30;    -0,100
2017-01-28 19:45;     0,200
2017-01-28 20:00;     0,100
2017-01-28 20:15;     0,200
2017-01-28 20:30;     0,300
2017-01-28 20:45;     0,200
2017-01-28 21:00;     0,200
2017-01-28 21:15;     0,300
2017-01-28 21:30;     0,300
2017-01-28 21:45;     0,300
2017-01-28 22:00;     0,500
2017-01-28 22:15;     0,900
2017-01-28 22:30;     0,900
2017-01-28 22:45;     1,000
2017-01-28 23:00;     1,800
2017-01-28 23:15;     1,100
2017-01-28 23:30;     0,900
2017-01-28 23:45;     1,000
2017-01-29 00:00;     1,000
2017-01-29 00:15;     1,300
2017-01-29 00:30;     1,000
2017-01-29 00:45;     1,200
2017-01-29 01:00;     1,400
2017-01-29 01:15;     1,300
2017-01-29 01:30;     1,000
2017-01-29 01:45;     1,300
2017-01-29 02:00;     0,900
2017-01-29 02:15;     1,000
2017-01-29 02:30;     1,200
2017-01-29 02:45;     1,000
2017-01-29 03:00;     0,900
2017-01-29 03:15;     1,000
2017-01-29 03:30;     2,300
2017-01-29 03:45;     2,300
2017-01-29 04:00;     2,700
2017-01-29 04:15;     3,600
2017-01-29 04:30;     3,500
2017-01-29 04:45;     3,600
2017-01-29 05:00;     2,600
2017-01-29 05:15;     3,200
2017-01-29 05:30;     3,500
2017-01-29 05:45;     3,500
2017-01-29 06:00;     3,800
2017-01-29 06:15;     3,800
2017-01-29 06:30;     3,800
2017-01-29 06:45;     3,600
2017-01-29 07:00;     3,700
2017-01-29 07:15;     3,600
2017-01-29 07:30;     3,000
2017-01-29 07:45;     2,900
2017-01-29 08:00;     2,500
2017-01-29 08:15;     2,400
2017-01-29 08:30;     2,100
2017-01-29 08:45;     2,300
2017-01-29 09:00;     2,700
2017-01-29 09:15;     2,900
2017-01-29 09:30;     2,300
2017-01-29 09:45;     2,800
2017-01-29 10:00;     2,200
2017-01-29 10:15;     2,400
2017-01-29 10:30;     2,700
2017-01-29 10:45;     2,800
2017-01-29 11:00;     2,300
2017-01-29 11:15;     2,100
2017-01-29 11:30;     1,500
2017-01-29 11:45;     1,500
2017-01-29 12:00;     1,500
2017-01-29 12:15;     1,100
2017-01-29 12:30;     0,900
2017-01-29 12:45;     1,100
2017-01-29 13:00;     1,100
2017-01-29 13:15;     1,100
2017-01-29 13:30;     1,100
2017-01-29 13:45;     1,100
2017-01-29 14:00;     1,500
2017-01-29 14:15;     2,300
2017-01-29 14:30;     2,700
2017-01-29 14:45;     2,200
2017-01-29 15:00;     2,400
2017-01-29 15:15;     2,200
2017-01-29 15:30;     1,900
2017-01-29 15:45;     1,800
2017-01-29 16:00;     2,400
2017-01-29 16:15;     2,200
2017-01-29 16:30;     1,500
2017-01-29 16:45;     0,500
2017-01-29 17:00;    -0,100
2017-01-29 17:15;    -0,200
2017-01-29 17:30;    -0,500
2017-01-29 17:45;    -0,900
2017-01-29 18:00;    -1,000
2017-01-29 18:15;    -1,100
2017-01-29 18:30;    -1,200
2017-01-29 18:45;    -1,300
2017-01-29 19:00;    -1,400
2017-01-29 19:15;    -1,400
2017-01-29 19:30;    -1,100
2017-01-29 19:45;    -0,700
2017-01-29 20:00;    -1,000
2017-01-29 20:15;    -0,900
2017-01-29 20:30;    -1,000
2017-01-29 20:45;    -1,200
2017-01-29 21:00;    -1,200
2017-01-29 21:15;    -1,100
2017-01-29 21:30;    -1,300
2017-01-29 21:45;    -1,100
2017-01-29 22:00;    -1,500
2017-01-29 22:15;    -2,300
2017-01-29 22:30;    -1,600
2017-01-29 22:45;    -1,000
2017-01-29 23:00;    -2,200
2017-01-29 23:15;    -1,900
2017-01-29 23:30;    -1,700
2017-01-29 23:45;    -3,400
2017-01-30 00:00;    -3,120
2017-01-30 00:15;    -3,320
2017-01-30 00:30;    -2,680
2017-01-30 00:45;    -3,050
2017-01-30 01:00;    -3,720
2017-01-30 01:15;    -4,760
2017-01-30 01:30;    -4,830
2017-01-30 01:45;    -5,610
2017-01-30 02:00;    -5,550
2017-01-30 02:15;    -4,980
2017-01-30 02:30;    -5,570
2017-01-30 02:45;    -5,730
2017-01-30 03:00;    -6,920
2017-01-30 03:15;    -5,880
2017-01-30 03:30;    -5,120
2017-01-30 03:45;    -5,580
2017-01-30 04:00;    -6,110
2017-01-30 04:15;    -5,850
2017-01-30 04:30;    -6,260
2017-01-30 04:45;    -6,970
2017-01-30 05:00;    -7,620
2017-01-30 05:15;    -7,800
2017-01-30 05:30;    -5,360
2017-01-30 05:45;    -4,200
2017-01-30 06:00;    -6,220
2017-01-30 06:15;    -5,340
2017-01-30 06:30;    -4,800
2017-01-30 06:45;    -4,230
2017-01-30 07:00;    -4,700
2017-01-30 07:15;    -4,700
2017-01-30 07:30;    -5,120
2017-01-30 07:45;    -5,600
2017-01-30 08:00;    -5,490
2017-01-30 08:15;    -5,290
2017-01-30 08:30;    -5,030
2017-01-30 08:45;    -5,930
2017-01-30 09:00;    -4,370
2017-01-30 09:15;    -5,770
2017-01-30 09:30;    -4,670
2017-01-30 09:45;    -4,050
2017-01-30 10:00;    -4,920
2017-01-30 10:15;    -6,490
2017-01-30 10:30;    -5,410
2017-01-30 10:45;    -4,800
2017-01-30 11:00;    -3,620
2017-01-30 11:15;    -4,070
2017-01-30 11:30;    -2,650
2017-01-30 11:45;    -2,140
2017-01-30 12:00;    -3,420
2017-01-30 12:15;    -3,150
2017-01-30 12:30;    -2,790
2017-01-30 12:45;    -2,180
2017-01-30 13:00;    -2,520
2017-01-30 13:15;    -3,360
2017-01-30 13:30;    -3,200
2017-01-30 13:45;    -4,490
2017-01-30 14:00;    -5,020
2017-01-30 14:15;    -3,770
2017-01-30 14:30;    -2,950
2017-01-30 14:45;    -5,910
2017-01-30 15:00;    -5,100
2017-01-30 15:15;    -5,930
2017-01-30 15:30;    -5,410
2017-01-30 15:45;    -4,960
2017-01-30 16:00;    -3,760
2017-01-30 16:15;    -6,910
2017-01-30 16:30;    -6,550
2017-01-30 16:45;    -6,260
2017-01-30 17:00;    -7,560
2017-01-30 17:15;    -7,030
2017-01-30 17:30;    -7,370
2017-01-30 17:45;    -7,580
2017-01-30 18:00;    -6,910
2017-01-30 18:15;    -7,470
2017-01-30 18:30;    -6,690
2017-01-30 18:45;    -7,600
2017-01-30 19:00;    -7,010
2017-01-30 19:15;    -7,190
2017-01-30 19:30;    -8,330
2017-01-30 19:45;    -6,780
2017-01-30 20:00;    -7,940
2017-01-30 20:15;    -7,720
2017-01-30 20:30;    -7,040
2017-01-30 20:45;    -7,470
2017-01-30 21:00;    -8,020
2017-01-30 21:15;    -9,180
2017-01-30 21:30;    -8,350
2017-01-30 21:45;    -8,610
2017-01-30 22:00;    -8,570
2017-01-30 22:15;    -9,870
2017-01-30 22:30;    -8,230
2017-01-30 22:45;    -8,250
2017-01-30 23:00;    -8,570
2017-01-30 23:15;    -6,970
2017-01-30 23:30;    -7,490
2017-01-30 23:45;    -7,270
2017-01-31 00:00;    -8,570
2017-01-31 00:15;    -8,450
2017-01-31 00:30;    -7,030
2017-01-31 00:45;    -8,260
2017-01-31 01:00;    -8,020
2017-01-31 01:15;    -7,760
2017-01-31 01:30;    -8,180
2017-01-31 01:45;    -9,300
2017-01-31 02:00;    -8,630
2017-01-31 02:15;    -9,280
2017-01-31 02:30;    -8,180
2017-01-31 02:45;    -7,010
2017-01-31 03:00;    -6,700
2017-01-31 03:15;    -8,880
2017-01-31 03:30;    -8,730
2017-01-31 03:45;    -8,450
2017-01-31 04:00;    -8,210
2017-01-31 04:15;    -8,080
2017-01-31 04:30;    -8,980
2017-01-31 04:45;    -8,920
2017-01-31 05:00;    -8,060
2017-01-31 05:15;    -7,620
2017-01-31 05:30;    -7,110
2017-01-31 05:45;   -10,070
2017-01-31 06:00;    -9,160
2017-01-31 06:15;    -8,680
2017-01-31 06:30;    -9,790
2017-01-31 06:45;    -8,940
2017-01-31 07:00;    -8,090
2017-01-31 07:15;    -8,670
2017-01-31 07:30;   -10,320
2017-01-31 07:45;    -9,690
2017-01-31 08:00;    -9,280
2017-01-31 08:15;    -9,010
2017-01-31 08:30;   -10,770
2017-01-31 08:45;   -10,370
2017-01-31 09:00;    -9,480
2017-01-31 09:15;    -9,100
2017-01-31 09:30;   -10,030
2017-01-31 09:45;   -10,030
2017-01-31 10:00;    -9,340
2017-01-31 10:15;    -7,660
2017-01-31 10:30;    -8,490
2017-01-31 10:45;    -8,110
2017-01-31 11:00;    -6,990
2017-01-31 11:15;    -5,970
2017-01-31 11:30;    -7,180
2017-01-31 11:45;    -5,480
2017-01-31 12:00;    -4,170
2017-01-31 12:15;    -4,030
2017-01-31 12:30;    -4,670
2017-01-31 12:45;    -5,110
2017-01-31 13:00;    -3,520
2017-01-31 13:15;    -1,450
2017-01-31 13:30;    -4,930
2017-01-31 13:45;    -6,480
2017-01-31 14:00;    -6,890
2017-01-31 14:15;    -6,080
2017-01-31 14:30;    -6,030
2017-01-31 14:45;    -7,760
2017-01-31 15:00;    -7,040
2017-01-31 15:15;    -8,020
2017-01-31 15:30;    -8,650
2017-01-31 15:45;    -7,430
2017-01-31 16:00;    -7,150
2017-01-31 16:15;    -9,260
2017-01-31 16:30;    -9,050
2017-01-31 16:45;    -7,860
2017-01-31 17:00;    -8,000
2017-01-31 17:15;    -8,900
2017-01-31 17:30;    -8,270
2017-01-31 17:45;    -8,090
2017-01-31 18:00;    -9,280
2017-01-31 18:15;    -9,180
2017-01-31 18:30;    -8,860
2017-01-31 18:45;    -9,770
2017-01-31 19:00;   -10,180
2017-01-31 19:15;    -8,690
2017-01-31 19:30;    -9,000
2017-01-31 19:45;    -9,540
2017-01-31 20:00;    -9,690
2017-01-31 20:15;   -10,720
2017-01-31 20:30;   -11,380
2017-01-31 20:45;    -8,450
2017-01-31 21:00;    -9,090
2017-01-31 21:15;   -10,450
2017-01-31 21:30;   -10,890
2017-01-31 21:45;   -10,820
2017-01-31 22:00;   -11,100
2017-01-31 22:15;   -11,090
2017-01-31 22:30;    -9,220
2017-01-31 22:45;   -11,110
2017-01-31 23:00;   -11,250
2017-01-31 23:15;    -9,260
2017-01-31 23:30;   -10,890
2017-01-31 23:45;    -9,800
2017-02-01 00:00;   -10,930
2017-02-01 00:15;   -11,950
2017-02-01 00:30;   -11,310
2017-02-01 00:45;    -9,260
2017-02-01 01:00;   -10,060
2017-02-01 01:15;   -11,270
2017-02-01 01:30;   -11,150
2017-02-01 01:45;   -11,800
2017-02-01 02:00;   -10,180
2017-02-01 02:15;   -10,610
2017-02-01 02:30;   -10,410
2017-02-01 02:45;   -10,480
2017-02-01 03:00;   -10,790
2017-02-01 03:15;   -10,070
2017-02-01 03:30;   -10,320
2017-02-01 03:45;    -9,850
2017-02-01 04:00;    -8,860
2017-02-01 04:15;    -8,910
2017-02-01 04:30;    -9,040
2017-02-01 04:45;    -9,670
2017-02-01 05:00;   -10,330
2017-02-01 05:15;    -8,750
2017-02-01 05:30;    -8,140
2017-02-01 05:45;    -9,730
2017-02-01 06:00;    -9,240
2017-02-01 06:15;    -8,670
2017-02-01 06:30;    -9,400
2017-02-01 06:45;    -8,880
2017-02-01 07:00;    -8,450
2017-02-01 07:15;    -8,020
2017-02-01 07:30;    -8,430
2017-02-01 07:45;    -7,880
2017-02-01 08:00;    -7,940
2017-02-01 08:15;    -7,230
2017-02-01 08:30;    -7,340
2017-02-01 08:45;    -6,560
2017-02-01 09:00;    -6,030
2017-02-01 09:15;    -4,330
2017-02-01 09:30;    -4,170
2017-02-01 09:45;    -4,110
2017-02-01 10:00;    -4,310
2017-02-01 10:15;    -3,920
2017-02-01 10:30;    -3,770
2017-02-01 10:45;    -3,320
2017-02-01 11:00;    -3,500
2017-02-01 11:15;    -3,030
