Tid;Vannstand(m);25-persentil(m);median(m);75-persentil(m)
2017-02-08 16:00;     1,154; -9999,000; -9999,000; -9999,000
2017-02-08 17:00;     1,160; -9999,000; -9999,000; -9999,000
2017-02-08 18:00;     1,155; -9999,000; -9999,000; -9999,000
2017-02-08 19:00;     1,156; -9999,000; -9999,000; -9999,000
2017-02-08 20:00;     1,154; -9999,000; -9999,000; -9999,000
2017-02-08 21:00;     1,156; -9999,000; -9999,000; -9999,000
2017-02-08 22:00;     1,153; -9999,000; -9999,000; -9999,000
2017-02-08 23:00;     1,153; -9999,000; -9999,000; -9999,000
2017-02-09 00:00;     1,153;     1,106;     1,163;     1,286
2017-02-09 01:00;     1,149; -9999,000; -9999,000; -9999,000
2017-02-09 02:00;     1,153; -9999,000; -9999,000; -9999,000
2017-02-09 03:00;     1,150; -9999,000; -9999,000; -9999,000
2017-02-09 04:00;     1,149; -9999,000; -9999,000; -9999,000
2017-02-09 05:00;     1,146; -9999,000; -9999,000; -9999,000
2017-02-09 06:00;     1,149; -9999,000; -9999,000; -9999,000
2017-02-09 07:00;     1,146; -9999,000; -9999,000; -9999,000
2017-02-09 08:00;     1,147; -9999,000; -9999,000; -9999,000
2017-02-09 09:00;     1,146; -9999,000; -9999,000; -9999,000
2017-02-09 10:00;     1,146; -9999,000; -9999,000; -9999,000
2017-02-09 11:00;     1,142; -9999,000; -9999,000; -9999,000
2017-02-09 12:00;     1,145; -9999,000; -9999,000; -9999,000
2017-02-09 13:00;     1,142; -9999,000; -9999,000; -9999,000
2017-02-09 14:00;     1,141; -9999,000; -9999,000; -9999,000
2017-02-09 15:00;     1,141; -9999,000; -9999,000; -9999,000
2017-02-09 16:00;     1,140; -9999,000; -9999,000; -9999,000
2017-02-09 17:00;     1,138; -9999,000; -9999,000; -9999,000
2017-02-09 18:00;     1,140; -9999,000; -9999,000; -9999,000
2017-02-09 19:00;     1,142; -9999,000; -9999,000; -9999,000
2017-02-09 20:00;     1,137; -9999,000; -9999,000; -9999,000
2017-02-09 21:00;     1,138; -9999,000; -9999,000; -9999,000
2017-02-09 22:00;     1,140; -9999,000; -9999,000; -9999,000
2017-02-09 23:00;     1,135; -9999,000; -9999,000; -9999,000
2017-02-10 00:00;     1,136;     1,106;     1,163;     1,280
2017-02-10 01:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 02:00;     1,137; -9999,000; -9999,000; -9999,000
2017-02-10 03:00;     1,136; -9999,000; -9999,000; -9999,000
2017-02-10 04:00;     1,135; -9999,000; -9999,000; -9999,000
2017-02-10 05:00;     1,135; -9999,000; -9999,000; -9999,000
2017-02-10 06:00;     1,136; -9999,000; -9999,000; -9999,000
2017-02-10 07:00;     1,134; -9999,000; -9999,000; -9999,000
2017-02-10 08:00;     1,136; -9999,000; -9999,000; -9999,000
2017-02-10 09:00;     1,132; -9999,000; -9999,000; -9999,000
2017-02-10 10:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 11:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 12:00;     1,135; -9999,000; -9999,000; -9999,000
2017-02-10 13:00;     1,135; -9999,000; -9999,000; -9999,000
2017-02-10 14:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 15:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 16:00;     1,130; -9999,000; -9999,000; -9999,000
2017-02-10 17:00;     1,133; -9999,000; -9999,000; -9999,000
2017-02-10 18:00;     1,130; -9999,000; -9999,000; -9999,000
2017-02-10 19:00;     1,130; -9999,000; -9999,000; -9999,000
2017-02-10 20:00;     1,131; -9999,000; -9999,000; -9999,000
2017-02-10 21:00;     1,130; -9999,000; -9999,000; -9999,000
2017-02-10 22:00;     1,130; -9999,000; -9999,000; -9999,000
2017-02-10 23:00;     1,129; -9999,000; -9999,000; -9999,000
2017-02-11 00:00;     1,132;     1,104;     1,161;     1,269
2017-02-11 01:00;     1,129; -9999,000; -9999,000; -9999,000
2017-02-11 02:00;     1,129; -9999,000; -9999,000; -9999,000
2017-02-11 03:00;     1,132; -9999,000; -9999,000; -9999,000
2017-02-11 04:00;     1,129; -9999,000; -9999,000; -9999,000
2017-02-11 05:00;     1,127; -9999,000; -9999,000; -9999,000
2017-02-11 06:00;     1,127; -9999,000; -9999,000; -9999,000
2017-02-11 07:00;     1,128; -9999,000; -9999,000; -9999,000
2017-02-11 08:00;     1,127; -9999,000; -9999,000; -9999,000
2017-02-11 09:00;     1,127; -9999,000; -9999,000; -9999,000
2017-02-11 10:00;     1,126; -9999,000; -9999,000; -9999,000
2017-02-11 11:00;     1,126; -9999,000; -9999,000; -9999,000
2017-02-11 12:00;     1,127; -9999,000; -9999,000; -9999,000
2017-02-11 13:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 14:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 15:00;     1,126; -9999,000; -9999,000; -9999,000
2017-02-11 16:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 17:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-11 18:00;     1,123; -9999,000; -9999,000; -9999,000
2017-02-11 19:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 20:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 21:00;     1,124; -9999,000; -9999,000; -9999,000
2017-02-11 22:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-11 23:00;     1,123; -9999,000; -9999,000; -9999,000
2017-02-12 00:00;     1,121;     1,100;     1,156;     1,256
2017-02-12 01:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-12 02:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-12 03:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-12 04:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-12 05:00;     1,119; -9999,000; -9999,000; -9999,000
2017-02-12 06:00;     1,117; -9999,000; -9999,000; -9999,000
2017-02-12 07:00;     1,119; -9999,000; -9999,000; -9999,000
2017-02-12 08:00;     1,121; -9999,000; -9999,000; -9999,000
2017-02-12 09:00;     1,116; -9999,000; -9999,000; -9999,000
2017-02-12 10:00;     1,117; -9999,000; -9999,000; -9999,000
2017-02-12 11:00;     1,115; -9999,000; -9999,000; -9999,000
2017-02-12 12:00;     1,116; -9999,000; -9999,000; -9999,000
2017-02-12 13:00;     1,116; -9999,000; -9999,000; -9999,000
2017-02-12 14:00;     1,115; -9999,000; -9999,000; -9999,000
2017-02-12 15:00;     1,116; -9999,000; -9999,000; -9999,000
2017-02-12 16:00;     1,115; -9999,000; -9999,000; -9999,000
2017-02-12 17:00;     1,115; -9999,000; -9999,000; -9999,000
2017-02-12 18:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-12 19:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-12 20:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-12 21:00;     1,115; -9999,000; -9999,000; -9999,000
2017-02-12 22:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-12 23:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-13 00:00;     1,115;     1,096;     1,151;     1,248
2017-02-13 01:00;     1,114; -9999,000; -9999,000; -9999,000
2017-02-13 02:00;     1,116; -9999,000; -9999,000; -9999,000
2017-02-13 03:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 04:00;     1,111; -9999,000; -9999,000; -9999,000
2017-02-13 05:00;     1,112; -9999,000; -9999,000; -9999,000
2017-02-13 06:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 07:00;     1,113; -9999,000; -9999,000; -9999,000
2017-02-13 08:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-13 09:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 10:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 11:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 12:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 13:00;     1,110; -9999,000; -9999,000; -9999,000
2017-02-13 14:00;     1,109; -9999,000; -9999,000; -9999,000
2017-02-13 15:00;     1,108; -9999,000; -9999,000; -9999,000
2017-02-13 16:00;     1,108; -9999,000; -9999,000; -9999,000
2017-02-13 17:00;     1,105; -9999,000; -9999,000; -9999,000
2017-02-13 18:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-13 19:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-13 20:00;     1,107; -9999,000; -9999,000; -9999,000
2017-02-13 21:00;     1,107; -9999,000; -9999,000; -9999,000
2017-02-13 22:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-13 23:00;     1,108; -9999,000; -9999,000; -9999,000
2017-02-14 00:00;     1,105;     1,093;     1,145;     1,234
2017-02-14 01:00;     1,107; -9999,000; -9999,000; -9999,000
2017-02-14 02:00;     1,104; -9999,000; -9999,000; -9999,000
2017-02-14 03:00;     1,103; -9999,000; -9999,000; -9999,000
2017-02-14 04:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-14 05:00;     1,105; -9999,000; -9999,000; -9999,000
2017-02-14 06:00;     1,106; -9999,000; -9999,000; -9999,000
2017-02-14 07:00;     1,104; -9999,000; -9999,000; -9999,000
2017-02-14 08:00;     1,103; -9999,000; -9999,000; -9999,000
2017-02-14 09:00;     1,104; -9999,000; -9999,000; -9999,000
2017-02-14 10:00;     1,101; -9999,000; -9999,000; -9999,000
2017-02-14 11:00;     1,102; -9999,000; -9999,000; -9999,000
2017-02-14 12:00;     1,103; -9999,000; -9999,000; -9999,000
2017-02-14 13:00;     1,102; -9999,000; -9999,000; -9999,000
2017-02-14 14:00;     1,102; -9999,000; -9999,000; -9999,000
2017-02-14 15:00;     1,101; -9999,000; -9999,000; -9999,000
2017-02-14 16:00;     1,101; -9999,000; -9999,000; -9999,000
2017-02-14 17:00;     1,103; -9999,000; -9999,000; -9999,000
2017-02-14 18:00;     1,098; -9999,000; -9999,000; -9999,000
2017-02-14 19:00;     1,099; -9999,000; -9999,000; -9999,000
2017-02-14 20:00;     1,100; -9999,000; -9999,000; -9999,000
2017-02-14 21:00;     1,100; -9999,000; -9999,000; -9999,000
2017-02-14 22:00;     1,098; -9999,000; -9999,000; -9999,000
2017-02-14 23:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 00:00;     1,101;     1,087;     1,139;     1,221
2017-02-15 01:00;     1,097; -9999,000; -9999,000; -9999,000
2017-02-15 02:00;     1,100; -9999,000; -9999,000; -9999,000
2017-02-15 03:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 04:00;     1,098; -9999,000; -9999,000; -9999,000
2017-02-15 05:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 06:00;     1,097; -9999,000; -9999,000; -9999,000
2017-02-15 07:00;     1,097; -9999,000; -9999,000; -9999,000
2017-02-15 08:00;     1,094; -9999,000; -9999,000; -9999,000
2017-02-15 09:00;     1,094; -9999,000; -9999,000; -9999,000
2017-02-15 10:00;     1,095; -9999,000; -9999,000; -9999,000
2017-02-15 11:00;     1,098; -9999,000; -9999,000; -9999,000
2017-02-15 12:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 13:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 14:00;     1,095; -9999,000; -9999,000; -9999,000
2017-02-15 15:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 16:00;     1,093; -9999,000; -9999,000; -9999,000
2017-02-15 17:00;     1,094; -9999,000; -9999,000; -9999,000
2017-02-15 18:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-15 19:00;     1,095; -9999,000; -9999,000; -9999,000
2017-02-15 20:00;     1,095; -9999,000; -9999,000; -9999,000
2017-02-15 21:00;     1,092; -9999,000; -9999,000; -9999,000
2017-02-15 22:00;     1,095; -9999,000; -9999,000; -9999,000
2017-02-15 23:00;     1,096; -9999,000; -9999,000; -9999,000
2017-02-16 00:00;     1,094;     1,083;     1,132;     1,210
2017-02-16 01:00;     1,093; -9999,000; -9999,000; -9999,000
2017-02-16 02:00;     1,093; -9999,000; -9999,000; -9999,000
2017-02-16 03:00;     1,093; -9999,000; -9999,000; -9999,000
2017-02-16 04:00;     1,093; -9999,000; -9999,000; -9999,000
2017-02-16 05:00;     1,094; -9999,000; -9999,000; -9999,000
2017-02-16 06:00;     1,097; -9999,000; -9999,000; -9999,000
2017-02-16 07:00;     1,095; -9999,000; -9999,000; -9999,000
